Molecule ChEMBL ID,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Action Type,InChI,Potency,Molecular Weight_standardized,AlogP_standardized,Standard Value_standardized,pChEMBL Value_standardized,Ligand Efficiency LE_standardized,Ligand Efficiency LLE_standardized,Ligand Efficiency SEI_standardized
CHEMBL3936873,504.58,2.0,5.34,9c,COc1cc(CN(C(=O)c2cccs2)[C@@H](C(N)=O)c2ccccc2)ccc1OCc1ccc(F)cc1,IC50,100000.0,nM,,,,,,,,"InChI=1S/C28H25FN2O4S/c1-34-24-16-20(11-14-23(24)35-18-19-9-12-22(29)13-10-19)17-31(28(33)25-8-5-15-36-25)26(27(30)32)21-6-3-2-4-7-21/h2-16,26H,17-18H2,1H3,(H2,30,32)/t26-/m1/s1","Low Potency 
(larger than 10 $\mu$M)",0.5691425749411247,0.44909729063978154,5.785090203968713,,,,
CHEMBL3900018,431.0,0.0,4.63,2; AMTB,Cc1cccc(COc2ccccc2C(=O)N(CCCN)Cc2cccs2)c1,IC50,588.84,nM,6.23,,15.79,0.3,1.6,11.21,,"InChI=1S/C23H26N2O2S/c1-18-7-4-8-19(15-18)17-27-22-11-3-2-10-21(22)23(26)25(13-6-12-24)16-20-9-5-14-28-20/h2-5,7-11,14-15H,6,12-13,16-17,24H2,1H3","High Potency 
(less than 1 $\mu$M)",-0.20812230843933385,-0.08891570197032217,-0.3329484355269308,-0.6353556429637809,-0.1983774385797602,-0.3174530120928826,0.3114834929929116
CHEMBL3233042,428.43,1.0,6.2,32,CC1(c2ccc(C(F)(F)F)cc2)c2ccccc2CCN1C(=O)Nc1ccc(F)cc1,IC50,20000.0,nM,,,,,,,,"InChI=1S/C24H20F4N2O/c1-23(17-6-8-18(9-7-17)24(26,27)28)21-5-3-2-4-16(21)14-15-30(23)22(31)29-20-12-10-19(25)11-13-20/h2-13H,14-15H2,1H3,(H,29,31)","Low Potency 
(larger than 10 $\mu$M)",-0.2352705926237287,1.100774999998499,0.8616682143283999,,,,
CHEMBL4237383,492.39,1.0,6.93,23,O=C(N[C@@H](c1ccc(C(F)(F)F)c(F)c1)c1ccccc1C(F)(F)F)c1ccc2cccnc2c1,IC50,109.0,nM,6.96,,14.14,0.27,0.03,16.58,,"InChI=1S/C25H15F7N2O/c26-20-12-15(9-10-19(20)25(30,31)32)22(17-5-1-2-6-18(17)24(27,28)29)34-23(35)16-8-7-14-4-3-11-33-21(14)13-16/h1-13,22H,(H,34,35)/t22-/m0/s1","High Potency 
(less than 1 $\mu$M)",0.44037308692253563,1.6539432881750842,-0.36247912062079346,-0.0022787293418303663,-0.6490770578092144,-1.710115848508125,1.7195067202398255
CHEMBL4246304,458.44,1.0,5.72,17,O=C(N[C@@H](c1cnc2ccccc2c1)c1ncccc1C(F)(F)F)c1ccc2cccnc2c1,IC50,75.0,nM,7.12,,15.54,0.29,1.4,10.51,,"InChI=1S/C26H17F3N4O/c27-26(28,29)20-7-4-12-31-24(20)23(19-13-17-5-1-2-8-21(17)32-15-19)33-25(34)18-10-9-16-6-3-11-30-22(16)14-18/h1-15,23H,(H,33,34)/t23-/m0/s1","High Potency 
(less than 1 $\mu$M)",0.08174108378626804,0.7370479064029356,-0.3645715749663906,0.13647785446572067,-0.34861064498957856,-0.49486229061711745,0.12794229018605094
CHEMBL4250626,452.33,0.0,4.48,34,O=C(O)c1ccc(C(=O)N[C@@H](c2ccc(OC(F)(F)F)c(F)c2)c2ncccc2F)cc1,IC50,20.0,nM,7.7,,17.02,0.33,3.22,8.7,,"InChI=1S/C21H13F5N2O4/c22-14-2-1-9-27-18(14)17(13-7-8-16(15(23)10-13)32-21(24,25)26)28-19(29)11-3-5-12(6-4-11)20(30)31/h1-10,17H,(H,28,29)(H,30,31)/t17-/m0/s1","High Potency 
(less than 1 $\mu$M)",0.017197886756441818,-0.20258041871893523,-0.3679564275842683,0.6394704707680927,0.25232218064969486,1.1195621439534185,-0.346642819928831
CHEMBL4243837,425.31,0.0,3.47,32,O=C(N[C@@H](c1ccc(OC(F)(F)F)c(F)c1)c1ncccc1F)c1ccc(=O)[nH]c1,IC50,9.0,nM,8.05,,18.92,0.37,4.58,9.57,,"InChI=1S/C19H12F5N3O3/c20-12-2-1-7-25-17(12)16(27-18(29)11-4-6-15(28)26-9-11)10-3-5-14(13(21)8-10)30-19(22,23)24/h1-9,16H,(H,26,28)(H,27,29)/t16-/m0/s1","High Potency 
(less than 1 $\mu$M)",-0.26822882089427824,-0.967922844826266,-0.36863339810784385,0.9430004978471108,0.8532550062889674,2.325945237918214,-0.11852732501173284
CHEMBL3921886,485.36,0.0,3.3,BDBM191668,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(Br)cc4)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H17BrN4O3S/c1-25-16-5-3-4-13(18(16)19(28)26(2)21(25)29)10-17(27)24-20-23-15(11-30-20)12-6-8-14(22)9-7-12/h3-9,11H,10H2,1-2H3,(H,23,24,27)","Low Potency 
(larger than 10 $\mu$M)",0.36611143796677853,-1.0967428571413615,0.24624046562336077,,,,
CHEMBL3956711,474.46,0.0,3.56,BDBM191671,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4cccc(C(F)(F)F)c4)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C22H17F3N4O3S/c1-28-16-8-4-6-13(18(16)19(31)29(2)21(28)32)10-17(30)27-20-26-15(11-33-20)12-5-3-7-14(9-12)22(23,24)25/h3-9,11H,10H2,1-2H3,(H,26,27,30)","Low Potency 
(larger than 10 $\mu$M)",0.25096890971389696,-0.8997240147770981,0.24624046562336077,,,,
CHEMBL3977240,512.44,1.0,3.48,BDBM191719,Cc1oc2c(c1CC(=O)Nc1nc(-c3ccc(F)c(OC(F)(F)F)c3)cs1)c(=O)n(C)c(=O)n2C,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H16F4N4O5S/c1-9-11(16-17(31)28(2)20(32)29(3)18(16)33-9)7-15(30)27-19-26-13(8-35-19)10-4-5-12(22)14(6-10)34-21(23,24)25/h4-6,8H,7H2,1-3H3,(H,26,27,30)","Low Potency 
(larger than 10 $\mu$M)",0.6521719576996252,-0.9603451970430253,0.24624046562336077,,,,
CHEMBL1939972,380.47,0.0,3.23,BDBM50046740,COCCCOc1cccc(C2NC(=S)NC3=C2C(=O)c2ccccc23)c1,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H20N2O3S/c1-25-10-5-11-26-14-7-4-6-13(12-14)18-17-19(23-21(27)22-18)15-8-2-3-9-16(15)20(17)24/h2-4,6-9,12,18H,5,10-11H2,1H3,(H2,22,23,27)","Low Potency 
(larger than 10 $\mu$M)",-0.7418977169364059,-1.1497863916240478,0.24624046562336077,,,,
CHEMBL2443064,442.84,1.0,5.89,8k,O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC2(CCc3cc(F)cc(Cl)c3O2)CC1,IC50,457.2,nM,6.34,,14.32,0.29,0.45,15.25,,"InChI=1S/C21H19ClF4N2O2/c22-17-12-15(23)11-13-5-6-20(30-18(13)17)7-9-28(10-8-20)19(29)27-16-3-1-14(2-4-16)21(24,25)26/h1-4,11-12H,5-10H2,(H,27,29)","High Potency 
(less than 1 $\mu$M)",-0.08305005756647964,0.8658679187180307,-0.341049926410884,-0.5399604915960902,-0.34861064498957856,-1.337556363607232,1.3707784349067913
CHEMBL2442051,366.49,0.0,3.93,4,NCCN(Cc1cccs1)C(=O)c1ccccc1OCc1ccccc1,IC50,1240.0,nM,5.91,,16.12,0.31,1.98,10.63,,"InChI=1S/C21H22N2O2S/c22-12-13-23(15-18-9-6-14-26-18)21(24)19-10-4-5-11-20(19)25-16-17-7-2-1-3-8-17/h1-11,14H,12-13,15-16,22H2","Medium Potency 
(between 1 and 10 $\mu$M)",-0.8895759320717528,-0.6193510467971848,-0.2928742422422535,-0.912868810578883,-0.04814423216994185,0.019624617103163197,0.159406496381513
CHEMBL2442016,386.92,0.0,4.65,53,CCN(C(=O)c1ccccc1OCc1ccccc1Cl)[C@H]1CCC[C@@H](N)C1,IC50,85.4,nM,7.07,,18.27,0.36,2.42,12.72,,"InChI=1S/C22H27ClN2O2/c1-2-25(18-10-7-9-17(24)14-18)22(26)19-11-4-6-13-21(19)27-15-16-8-3-5-12-20(16)23/h3-6,8,11-13,17-18H,2,7,9-10,14-15,24H2,1H3/t17-,18+/m1/s1","High Potency 
(less than 1 $\mu$M)",-0.6737629181078663,-0.07376040640384002,-0.3639315301077374,0.09311642202586115,0.703021799879149,0.40992502985647944,0.7074080876191389
CHEMBL3235975,415.39,1.0,5.42,36,O=C(Nc1ccc(F)cc1)N1CCc2ccncc2C1c1ccc(C(F)(F)F)cc1,IC50,463.0,nM,6.33,,15.25,0.29,0.91,14.0,,"InChI=1S/C22H17F4N3O/c23-17-5-7-18(8-6-17)28-21(30)29-12-10-14-9-11-27-13-19(14)20(29)15-1-3-16(4-2-15)22(24,25)26/h1-9,11,13,20H,10,12H2,(H,28,30)","High Potency 
(less than 1 $\mu$M)",-0.3730190851391024,0.5097184729057088,-0.3406929783166351,-0.548632778084062,-0.34861064498957856,-0.9295150230014922,1.0430262870373976
CHEMBL3235978,416.38,0.0,4.81,39,O=C(Nc1ccc(F)cc1)N1CCc2nccnc2[C@H]1c1ccc(C(F)(F)F)cc1,IC50,200.0,nM,6.7,,16.09,0.3,1.89,11.53,,"InChI=1S/C21H16F4N4O/c22-15-5-7-16(8-6-15)28-20(30)29-12-9-17-18(27-11-10-26-17)19(29)13-1-3-14(4-2-13)21(23,24)25/h1-8,10-11,19H,9,12H2,(H,28,30)/t19-/m1/s1","High Potency 
(less than 1 $\mu$M)",-0.36256118578402413,0.04748195812801378,-0.3568787281075776,-0.2277581780291004,-0.1983774385797602,-0.06020955823274248,0.3953880428474759
CHEMBL441472,372.9,0.0,4.39,BCTC,CC(C)(C)c1ccc(NC(=O)N2CCN(c3ncccc3Cl)CC2)cc1,IC50,475.0,nM,6.32,,16.96,0.33,1.93,13.05,,"InChI=1S/C20H25ClN4O/c1-20(2,3)15-6-8-16(9-7-15)23-19(26)25-13-11-24(12-14-25)18-17(21)5-4-10-22-18/h4-10H,11-14H2,1-3H3,(H,23,26)","High Potency 
(less than 1 $\mu$M)",-0.8218636746312973,-0.2707792487681039,-0.33995446501818904,-0.5573050645720337,0.25232218064969486,-0.024727702527895513,0.7939346546566588
CHEMBL3682597,485.57,1.0,5.13,BDBM151685,Cc1c(N(Cc2ccc3ccn(C)c3c2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,92.0,nM,7.04,,14.49,0.27,1.91,7.61,,"InChI=1S/C27H23N3O4S/c1-18-24-6-4-3-5-22(24)16-28-26(18)30(17-19-7-8-20-13-14-29(2)25(20)15-19)35(33,34)23-11-9-21(10-12-23)27(31)32/h3-16H,17H2,1-2H3,(H,31,32)","High Potency 
(less than 1 $\mu$M)",0.36832978025421914,0.2899666871917227,-0.363525347793592,0.06709956256194514,-0.6490770578092144,-0.042468630380319,-0.6324426928709419
CHEMBL3682600,515.51,1.0,4.94,BDBM151688,Cc1c(N(Cc2ccc(OC(F)(F)F)cc2)S(=O)(=O)c2ccc(C(N)=O)cc2)ncc2ccccc12,IC50,21.0,nM,7.68,,14.89,0.29,2.74,7.48,,"InChI=1S/C25H20F3N3O4S/c1-16-22-5-3-2-4-19(22)14-30-24(16)31(15-17-6-10-20(11-7-17)35-25(26,27)28)36(33,34)21-12-8-18(9-13-21)23(29)32/h2-14H,15H2,1H3,(H2,29,32)","High Potency 
(less than 1 $\mu$M)",0.6846020092350691,0.14599137931014602,-0.3678948848093978,0.6221258977921484,-0.34861064498957856,0.6937798754952552,-0.6665289162493587
CHEMBL3687366,524.57,2.0,6.13,BDBM151759,Cc1c(N(Cc2cc3cc(F)cc(F)c3s2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,6.0,nM,8.22,,15.67,0.31,2.09,9.39,,"InChI=1S/C26H18F2N2O4S2/c1-15-22-5-3-2-4-17(22)13-29-25(15)30(36(33,34)21-8-6-16(7-9-21)26(31)32)14-20-11-18-10-19(27)12-23(28)24(18)35-20/h2-13H,14H2,1H3,(H,31,32)","High Potency 
(less than 1 $\mu$M)",0.7803076336360883,1.0477314655158125,-0.36881802643245537,1.0904293681426336,-0.04814423216994185,0.11719972029149216,-0.16572363430492543
CHEMBL3687390,576.57,2.0,6.2,BDBM151783,COC(C)(c1ccc(CN(c2ncc3ccccc3c2C)S(=O)(=O)c2ccc(C(=O)O)cc2)cc1F)C(F)(F)F,IC50,2.6,nM,8.59,,14.89,0.29,2.39,8.87,,"InChI=1S/C28H24F4N2O5S/c1-17-22-7-5-4-6-20(22)15-33-25(17)34(40(37,38)21-11-9-19(10-12-21)26(35)36)16-18-8-13-23(24(29)14-18)27(2,39-3)28(30,31)32/h4-15H,16H2,1-3H3,(H,35,36)","High Potency 
(less than 1 $\mu$M)",1.3296114381452466,1.100774999998499,-0.36902727186701506,1.4113039681975943,-0.34861064498957856,0.3833136380778444,-0.3020685278185935
CHEMBL3682610,550.94,2.0,6.19,BDBM151698,Cc1cc2cccc(Cl)c2nc1N(Cc1ccc(OC(F)(F)F)cc1)S(=O)(=O)c1ccc(C(=O)O)cc1,IC50,4.3,nM,8.37,,15.19,0.31,2.18,8.64,,"InChI=1S/C25H18ClF3N2O5S/c1-15-13-18-3-2-4-21(26)22(18)30-23(15)31(14-16-5-9-19(10-6-16)36-25(27,28)29)37(34,35)20-11-7-17(8-12-20)24(32)33/h2-13H,14H2,1H3,(H,32,33)","High Potency 
(less than 1 $\mu$M)",1.0588680437304443,1.0931973522152583,-0.3689226491497352,1.2205136654622113,-0.04814423216994185,0.19703389562739804,-0.36237492302656155
CHEMBL3687324,586.63,2.0,7.47,BDBM151715,CC(C)c1nc(N(Cc2ccc(OC(F)(F)F)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)c(C(C)C)c2ccccc12,IC50,48.0,nM,7.32,,12.48,0.24,-0.15,7.56,,"InChI=1S/C30H29F3N2O5S/c1-18(2)26-24-7-5-6-8-25(24)27(19(3)4)34-28(26)35(17-20-9-13-22(14-10-20)40-30(31,32)33)41(38,39)23-15-11-21(12-16-23)29(36)37/h5-16,18-19H,17H2,1-4H3,(H,36,37)","High Potency 
(less than 1 $\mu$M)",1.435880597248364,2.0631362684700925,-0.3662332298878942,0.3099235842251594,-1.0997766770386694,-1.869784199179936,-0.6455527787857178
CHEMBL3687353,597.08,2.0,7.67,BDBM151745,Cc1c(N(Cc2ccc(C(F)(F)C3CC3)c(Cl)c2)S(=O)(=O)c2ccc(C(=O)O)cc2)nc(C2CC2)c2ccccc12,IC50,1.0,nM,9.0,,15.07,0.3,1.33,10.28,,"InChI=1S/C31H27ClF2N2O4S/c1-18-24-4-2-3-5-25(24)28(20-7-8-20)35-29(18)36(41(39,40)23-13-9-21(10-14-23)30(37)38)17-19-6-15-26(27(32)16-19)31(33,34)22-11-12-22/h2-6,9-10,13-16,20,22H,7-8,11-12,17H2,1H3,(H,37,38)","High Potency 
(less than 1 $\mu$M)",1.5462695348853008,2.2146892241349105,-0.3691257403068079,1.7668677142044436,-0.1983774385797602,-0.5569555381005994,0.06763589497808244
CHEMBL3687358,568.57,2.0,6.59,BDBM151750,O=C(O)c1ccc(S(=O)(=O)N(c2ncc3ccccc3c2C2CC2)C2CCc3cc(OC(F)(F)F)ccc32)cc1,IC50,4.3,nM,8.37,,14.72,0.29,1.78,8.64,,"InChI=1S/C29H23F3N2O5S/c30-29(31,32)39-21-10-13-23-19(15-21)9-14-25(23)34(40(37,38)22-11-7-18(8-12-22)28(35)36)27-26(17-5-6-17)24-4-2-1-3-20(24)16-33-27/h1-4,7-8,10-13,15-17,25H,5-6,9,14H2,(H,35,36)","High Potency 
(less than 1 $\mu$M)",1.245103160528453,1.3963032635448938,-0.3689226491497352,1.2205136654622113,-0.34861064498957856,-0.15778466142107145,-0.36237492302656155
CHEMBL3682541,561.9,2.0,5.22,BDBM151628,Cn1ccc2c(Cl)cnc(N(Cc3ccc(OC(F)(F)F)cc3)S(=O)(=O)c3ccc(C(=O)[O-])cc3)c21,IC50,22.0,nM,7.66,,14.18,0.29,2.44,7.53,,"InChI=1S/C23H17ClF3N3O5S/c1-29-11-10-18-19(24)12-28-21(20(18)29)30(13-14-2-6-16(7-3-14)35-23(25,26)27)36(33,34)17-8-4-15(5-9-17)22(31)32/h2-12H,13H2,1H3,(H,31,32)/p-1","High Potency 
(less than 1 $\mu$M)",1.1746443840654506,0.3581655172408907,-0.3678333420345273,0.604781324816205,-0.34861064498957856,0.4276659577089029,-0.653418830334583
CHEMBL3682542,526.59,2.0,6.44,BDBM151629,Cc1c(N(Cc2ccc(-c3ccc(F)cc3)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,26.0,nM,7.58,,14.4,0.27,1.15,8.66,,"InChI=1S/C30H23FN2O4S/c1-20-28-5-3-2-4-25(28)18-32-29(20)33(38(36,37)27-16-12-24(13-17-27)30(34)35)19-21-6-8-22(9-7-21)23-10-14-26(31)15-11-23/h2-18H,19H2,1H3,(H,34,35)","High Potency 
(less than 1 $\mu$M)",0.8016459737343286,1.2826385467962806,-0.3675871709350453,0.5354030329124294,-0.6490770578092144,-0.7166238887724108,-0.35713088866065135
CHEMBL3682554,482.56,1.0,5.79,BDBM151641,Cc1c(N(Cc2cccc3ccccc23)S(=O)(=O)c2ccc(C(=O)O)cc2)ncc2ccccc12,IC50,65.0,nM,7.19,,14.89,0.28,1.4,8.21,,"InChI=1S/C28H22N2O4S/c1-19-25-11-4-3-8-22(25)17-29-27(19)30(18-23-10-6-9-20-7-2-5-12-26(20)23)35(33,34)24-15-13-21(14-16-24)28(31)32/h2-17H,18H2,1H3,(H,31,32)","High Potency 
(less than 1 $\mu$M)",0.3365335408009007,0.790091440885622,-0.36518700271509563,0.19718385988152443,-0.4988438513993961,-0.49486229061711745,-0.4751216618936328
CHEMBL3687412,541.55,2.0,5.51,BDBM151805,NC(=O)c1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)F)cc2)c2ncc3ccccc3c2C2CC2)cc1,IC50,8.5,nM,8.07,,14.9,0.29,2.56,7.87,,"InChI=1S/C27H22F3N3O4S/c28-27(29,30)37-21-11-5-17(6-12-21)16-33(38(35,36)22-13-9-19(10-14-22)25(31)34)26-24(18-7-8-18)23-4-2-1-3-20(23)15-32-26/h1-6,9-15,18H,7-8,16H2,(H2,31,34)","High Potency 
(less than 1 $\mu$M)",0.9596764528777317,0.5779173029548768,-0.3686641694952791,0.9603450708230543,-0.34861064498957856,0.5341115248234438,-0.564270246114108
CHEMBL3899453,514.43,1.0,3.74,BDBM191723,Cc1oc2c(c1CC(=O)Nc1nc(-c3cc(F)c(C(F)(F)F)c(F)c3)cs1)c(=O)n(C)c(=O)n2C,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H15F5N4O4S/c1-8-10(15-17(32)29(2)20(33)30(3)18(15)34-8)6-14(31)28-19-27-13(7-35-19)9-4-11(22)16(12(23)5-9)21(24,25)26/h4-5,7H,6H2,1-3H3,(H,27,28,31)","Low Potency 
(larger than 10 $\mu$M)",0.6731933917568015,-0.7633263546787618,0.24624046562336077,,,,
CHEMBL3920312,551.45,1.0,4.78,BDBM191656,Cc1oc2c(c1CC(=O)Nc1nc(-c3cc(Cl)c(OCC(C)C)c(Cl)c3)cs1)c(=O)n(C)c(=O)n2C,IC50,10000.0,nM,,,,,,,,"InChI=1S/C24H24Cl2N4O5S/c1-11(2)9-34-20-15(25)6-13(7-16(20)26)17-10-36-23(27-17)28-18(31)8-14-12(3)35-22-19(14)21(32)29(4)24(33)30(22)5/h6-7,10-11H,8-9H2,1-5H3,(H,27,28,31)","Low Potency 
(larger than 10 $\mu$M)",1.0642554464285148,0.024749014778291566,0.24624046562336077,,,,
CHEMBL4780270,409.44,0.0,3.98,13r,C[C@H](c1cc(F)cc(F)c1)N(C(=O)c1ccccc1N)[C@@H](C(N)=O)c1ccccc1,IC50,110.0,nM,6.96,,17.0,0.32,2.98,7.78,ANTAGONIST,"InChI=1S/C23H21F2N3O2/c1-14(16-11-17(24)13-18(25)12-16)28(23(30)19-9-5-6-10-20(19)26)21(22(27)29)15-7-3-2-4-8-15/h2-14,21H,26H2,1H3,(H2,27,29)/t14-,21-/m1/s1","High Potency 
(less than 1 $\mu$M)",-0.43587211661659253,-0.5814628078809805,-0.36241757784592293,-0.0022787293418303663,0.1020889742398765,0.9066710097243366,-0.5878684007607043
CHEMBL4749601,422.89,0.0,4.84,13n,NC(=O)[C@@H](c1ccccc1)N(C(=O)c1ccccc1)[C@@H]1CCc2c(F)cc(Cl)cc21,IC50,300.0,nM,6.52,,15.42,0.3,1.68,10.29,ANTAGONIST,"InChI=1S/C24H20ClFN2O2/c25-17-13-19-18(20(26)14-17)11-12-21(19)28(24(30)16-9-5-2-6-10-16)22(23(27)29)15-7-3-1-4-8-15/h1-10,13-14,21-22H,11-12H2,(H2,27,29)/t21-,22-/m1/s1","High Potency 
(less than 1 $\mu$M)",-0.29379257487335847,0.07021490147773665,-0.3507244506205272,-0.38385933481259565,-0.1983774385797602,-0.24648930068318886,0.07025791216103752
CHEMBL4763338,372.42,0.0,3.49,13h,NC(=O)[C@@H](c1ccccc1)N(C(=O)c1ccccc1)[C@@H]1COc2ccccc21,IC50,3300.0,nM,5.48,,14.72,0.27,1.99,7.55,ANTAGONIST,"InChI=1S/C23H20N2O3/c24-22(26)21(16-9-3-1-4-10-16)25(23(27)17-11-5-2-6-12-17)19-15-28-20-14-8-7-13-18(19)20/h1-14,19,21H,15H2,(H2,24,26)/t19-,21-/m1/s1","Medium Potency 
(between 1 and 10 $\mu$M)",-0.8269341712883045,-0.9527675492597842,-0.16609612600901547,-1.2857771295616758,-0.6490770578092144,0.02849508102937494,-0.6481747959686729
CHEMBL4754910,371.44,0.0,3.44,13g,NC(=O)[C@@H](c1ccccc1)N(C(=O)c1ccccc1)[C@@H]1CCc2ncccc21,IC50,19500.0,nM,4.71,,12.68,0.23,1.27,6.17,ANTAGONIST,"InChI=1S/C23H21N3O2/c24-22(27)21(16-8-3-1-4-9-16)26(23(28)17-10-5-2-6-11-17)20-14-13-19-18(20)12-7-15-25-19/h1-12,15,20-21H,13-14H2,(H2,24,27)/t20-,21-/m1/s1","Low Potency 
(larger than 10 $\mu$M)",-0.8372864352963619,-0.990655788175989,0.830896826893148,-1.9535431891355148,-1.2500098834484874,-0.6101783216578699,-1.0100131672164834
CHEMBL4764800,412.41,0.0,4.53,13a,C[C@H](c1cc(F)c(F)c(F)c1)N(C(=O)c1ccccc1)[C@@H](C(N)=O)c1ccccc1,IC50,1700.0,nM,5.77,,13.99,0.26,1.24,9.1,ANTAGONIST,"InChI=1S/C23H19F3N2O2/c1-14(17-12-18(24)20(26)19(25)13-17)28(23(30)16-10-6-3-7-11-16)21(22(27)29)15-8-4-2-5-9-15/h2-14,21H,1H3,(H2,27,29)/t14-,21-/m1/s1","Medium Potency 
(between 1 and 10 $\mu$M)",-0.40449841855135765,-0.16469217980273088,-0.2645645658018217,-1.0342808214104906,-0.7993102642190327,-0.6367897134365051,-0.24176213261062496
CHEMBL3687391,590.6,2.0,6.59,BDBM151784,CCOC(C)(c1ccc(CN(c2ncc3ccccc3c2C)S(=O)(=O)c2ccc(C(=O)O)cc2)cc1F)C(F)(F)F,IC50,5.0,nM,8.3,,14.06,0.28,1.71,8.58,,"InChI=1S/C29H26F4N2O5S/c1-4-40-28(3,29(31,32)33)24-14-9-19(15-25(24)30)17-35(26-18(2)23-8-6-5-7-21(23)16-34-26)41(38,39)22-12-10-20(11-13-22)27(36)37/h5-16H,4,17H2,1-3H3,(H,36,37)","High Potency 
(less than 1 $\mu$M)",1.4778178300156979,1.3963032635448938,-0.36887956920732584,1.1598076600464091,-0.4988438513993961,-0.21987790890455364,-0.37810702612429253
CHEMBL3687402,584.62,2.0,7.23,BDBM151795,CC(C)c1nc(N(Cc2ccc(OC(F)(F)F)cc2)S(=O)(=O)c2ccc(C(=O)O)cc2)c(C2CC2)c2ccccc12,IC50,6.9,nM,8.16,,13.96,0.27,0.93,8.43,,"InChI=1S/C30H27F3N2O5S/c1-18(2)27-25-6-4-3-5-24(25)26(20-9-10-20)28(34-27)35(17-19-7-13-22(14-8-19)40-30(31,32)33)41(38,39)23-15-11-21(12-16-23)29(36)37/h3-8,11-16,18,20H,9-10,17H2,1-2H3,(H,36,37)","High Potency 
(less than 1 $\mu$M)",1.4146478924971446,1.8812727216723115,-0.3687626379350719,1.0383956492148014,-0.6490770578092144,-0.9117740951490687,-0.4174372838686199
CHEMBL3939180,442.45,0.0,2.82,BDBM191676,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4ccc(F)cc4F)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H16F2N4O3S/c1-26-16-5-3-4-11(18(16)19(29)27(2)21(26)30)8-17(28)25-20-24-15(10-31-20)13-7-6-12(22)9-14(13)23/h3-7,9-10H,8H2,1-2H3,(H,24,25,28)","Low Potency 
(larger than 10 $\mu$M)",-0.08716983610029819,-1.4604699507369248,0.24624046562336077,,,,
CHEMBL3935604,457.41,0.0,2.62,BDBM60873,Cn1c(=O)c2c(CC(=O)Nc3ccn(-c4cccc(C(F)(F)F)c4)n3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C22H18F3N5O3/c1-28-16-8-3-5-13(19(16)20(32)29(2)21(28)33)11-18(31)26-17-9-10-30(27-17)15-7-4-6-14(12-15)22(23,24)25/h3-10,12H,11H2,1-2H3,(H,26,27,31)","Low Potency 
(larger than 10 $\mu$M)",0.07086064304310616,-1.6120229064017424,0.24624046562336077,,,,
CHEMBL3958453,442.45,0.0,2.82,BDBM191688,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4cccc(F)c4F)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C21H16F2N4O3S/c1-26-15-8-3-5-11(17(15)19(29)27(2)21(26)30)9-16(28)25-20-24-14(10-31-20)12-6-4-7-13(22)18(12)23/h3-8,10H,9H2,1-2H3,(H,24,25,28)","Low Potency 
(larger than 10 $\mu$M)",-0.08716983610029819,-1.4604699507369248,0.24624046562336077,,,,
CHEMBL3906012,540.47,1.0,3.76,BDBM191647,Cn1c(=O)c2c(CC(=O)Nc3nc(-c4cc(F)c(OCC(F)(F)F)c(F)c4)cs3)cccc2n(C)c1=O,IC50,10000.0,nM,,,,,,,,"InChI=1S/C23H17F5N4O4S/c1-31-16-5-3-4-11(18(16)20(34)32(2)22(31)35)8-17(33)30-21-29-15(9-37-21)12-6-13(24)19(14(25)7-12)36-10-23(26,27)28/h3-7,9H,8,10H2,1-2H3,(H,29,30,33)","Low Potency 
(larger than 10 $\mu$M)",0.9482678353994654,-0.7481710591122803,0.24624046562336077,,,,
